user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJS01c1f791014,18-24,Tier 2,2024-06-02,VIP,\N,2024-11-02,Free
UIDJS01c4ced695d,25-34,Tier 2,2024-03-09,VIP,\N,\N,\N
UIDJS01c51450490,18-24,Tier 1,2024-05-28,Premium,\N,\N,\N
UIDJS01c60ee43e8,25-34,Tier 2,2024-02-15,Premium,\N,\N,\N
UIDJS01c8aff341d,45+,Tier 1,2024-05-11,VIP,\N,\N,\N
UIDJS01c9cff45b0,25-34,Tier 2,2024-10-08,Free,\N,\N,\N
UIDJS01ca1a104c8,18-24,Tier 1,2024-11-13,Premium,\N,\N,\N
UIDJS01cc74849e2,35-44,Tier 3,2024-06-25,Free,\N,\N,\N
UIDJS01cde961c9b,35-44,Tier 1,2024-10-21,VIP,\N,\N,\N
UIDJS01cf3485a7a,45+,Tier 2,2024-04-23,VIP,2024-06-11,\N,\N
UIDJS01d0ea50b68,45+,Tier 2,2024-05-02,VIP,\N,\N,\N
UIDJS01d25c2b316,25-34,Tier 2,2024-02-22,VIP,2024-11-23,\N,\N
UIDJS01d26ffeeb4,18-24,Tier 2,2024-08-23,VIP,\N,\N,\N
UIDJS01d2a670b24,25-34,Tier 1,2024-04-04,Premium,\N,\N,\N
UIDJS01d2efa55bd,25-34,Tier 1,2024-04-20,Premium,\N,\N,\N
UIDJS01d3a3c0adf,45+,Tier 1,2024-06-09,Premium,\N,\N,\N
UIDJS01d61b37372,25-34,Tier 2,2024-10-20,VIP,2024-11-13,\N,\N
UIDJS01d6410b9ac,35-44,Tier 2,2024-07-26,Free,\N,\N,\N
UIDJS01d6c4cd874,25-34,Tier 3,2024-08-29,VIP,2024-11-19,\N,\N
UIDJS01d836aab8e,18-24,Tier 1,2024-08-14,Free,\N,\N,\N
UIDJS01d85e1ee75,18-24,Tier 2,2024-11-22,VIP,2024-12-13,\N,\N
UIDJS01da9206e8a,25-34,Tier 1,2024-07-16,VIP,\N,2024-08-16,Free
UIDJS01db1f4037e,18-24,Tier 2,2024-11-13,Premium,\N,\N,\N
UIDJS01ded5606f1,25-34,Tier 1,2024-10-27,Premium,\N,\N,\N
UIDJS01e30b03a4a,45+,Tier 2,2024-04-24,Free,\N,2024-06-24,Premium
UIDJS01e5341fba1,25-34,Tier 2,2024-09-24,Free,\N,\N,\N
UIDJS01e6a9bef13,18-24,Tier 2,2024-01-27,Free,\N,\N,\N
UIDJS01e94e515c9,45+,Tier 1,2024-01-02,Premium,\N,\N,\N
UIDJS01e9a1f3e3f,18-24,Tier 1,2024-04-03,Premium,\N,\N,\N
UIDJS01eb7dda50c,25-34,Tier 2,2024-02-20,VIP,\N,\N,\N
UIDJS01ebcba734a,35-44,Tier 1,2024-10-03,VIP,\N,2024-11-03,Premium
UIDJS01ebe5e2cd1,25-34,Tier 2,2024-02-04,VIP,2024-09-27,\N,\N
UIDJS01ec62cc676,25-34,Tier 1,2024-02-08,VIP,2024-05-12,\N,\N
UIDJS01ed6ef1130,18-24,Tier 1,2024-09-22,Premium,\N,\N,\N
UIDJS01ef050b720,25-34,Tier 1,2024-05-19,Premium,\N,\N,\N
UIDJS01f8a5fa965,45+,Tier 1,2024-05-02,Premium,2024-11-04,\N,\N
UIDJS01f8c2c347d,35-44,Tier 1,2024-01-30,Premium,\N,\N,\N
UIDJS01f95d23247,35-44,Tier 1,2024-09-22,Free,\N,\N,\N
UIDJS01fb061db07,25-34,Tier 3,2024-01-12,Free,\N,\N,\N
UIDJS01fc00087d9,45+,Tier 2,2024-05-31,VIP,\N,\N,\N
UIDJS01fd32a40cd,25-34,Tier 2,2024-03-25,Free,\N,\N,\N
UIDJS01ff1f93fb6,35-44,Tier 2,2024-09-15,VIP,\N,\N,\N
UIDJS01ffc9d2983,25-34,Tier 2,2024-05-11,VIP,\N,\N,\N
UIDJS01ffeb9065a,35-44,Tier 1,2024-05-18,Premium,\N,\N,\N
UIDJS0200b460d09,18-24,Tier 1,2024-07-22,VIP,\N,\N,\N
UIDJS0201242ef33,35-44,Tier 3,2024-06-21,Free,\N,\N,\N
UIDJS020167c2e3e,35-44,Tier 3,2024-05-21,VIP,\N,\N,\N
UIDJS0201b96c6d1,18-24,Tier 3,2024-04-12,VIP,2024-12-05,\N,\N
UIDJS02055c9f478,45+,Tier 2,2024-06-08,VIP,\N,\N,\N
UIDJS020859e80fd,35-44,Tier 1,2024-07-16,Free,\N,\N,\N
UIDJS02087430c0d,45+,Tier 2,2024-09-12,VIP,\N,\N,\N
UIDJS0209d65ff90,25-34,Tier 1,2024-06-21,VIP,\N,2024-08-21,Free
UIDJS020a7aa4576,25-34,Tier 2,2024-02-17,Free,2024-09-15,\N,\N
UIDJS020ba7c51af,35-44,Tier 3,2024-02-16,VIP,\N,\N,\N
UIDJS020d0439a94,25-34,Tier 1,2024-10-16,Free,\N,\N,\N
UIDJS020e8f42819,35-44,Tier 3,2024-05-19,Premium,\N,\N,\N
UIDJS020fcde34ce,18-24,Tier 2,2024-07-12,Free,\N,\N,\N
UIDJS021556fa723,25-34,Tier 2,2024-01-15,Free,\N,2024-02-15,VIP
UIDJS021b62b9677,18-24,Tier 1,2024-09-22,Premium,\N,\N,\N
UIDJS021bdd9f6c7,18-24,Tier 2,2024-09-24,VIP,\N,\N,\N
UIDJS021c083fb8b,35-44,Tier 1,2024-04-23,Premium,\N,\N,\N
UIDJS021c64d1875,18-24,Tier 1,2024-06-04,Free,2024-07-30,\N,\N
UIDJS021d91a486b,18-24,Tier 1,2024-08-27,Free,2024-10-25,\N,\N
UIDJS02215434916,35-44,Tier 1,2024-07-14,VIP,\N,\N,\N
UIDJS02225a936bf,35-44,Tier 1,2024-03-23,VIP,\N,2024-04-23,Premium
UIDJS02241865969,35-44,Tier 2,2024-04-12,Free,\N,\N,\N
UIDJS02254d4c323,18-24,Tier 1,2024-03-26,Premium,\N,\N,\N
UIDJS02258edd65c,18-24,Tier 1,2024-05-13,Free,\N,\N,\N
UIDJS0227c796326,25-34,Tier 2,2024-02-22,Free,\N,\N,\N
UIDJS02285d45589,35-44,Tier 2,2024-10-30,VIP,\N,2024-11-30,Premium
UIDJS0228df69889,35-44,Tier 1,2024-10-15,Premium,\N,\N,\N
UIDJS022ab423b15,25-34,Tier 2,2024-04-01,VIP,\N,\N,\N
UIDJS022bc3bc74c,25-34,Tier 1,2024-02-23,Free,2024-07-30,\N,\N
UIDJS0231bacb082,45+,Tier 1,2024-01-06,VIP,\N,2024-04-06,Premium
UIDJS023207b75e8,45+,Tier 1,2024-09-28,Premium,\N,\N,\N
UIDJS02323702370,25-34,Tier 2,2024-05-06,Premium,\N,\N,\N
UIDJS02356564d43,35-44,Tier 2,2024-07-24,Premium,\N,\N,\N
UIDJS0235914d41f,18-24,Tier 2,2024-05-21,Free,2024-07-17,\N,\N
UIDJS023c0b51f4b,25-34,Tier 2,2024-01-26,VIP,\N,\N,\N
UIDJS023cbf29f1a,25-34,Tier 1,2024-01-09,Free,\N,\N,\N
UIDJS0240bb16a2b,18-24,Tier 1,2024-09-20,VIP,\N,\N,\N
UIDJS024494f3f48,25-34,Tier 1,2024-04-28,Premium,\N,\N,\N
UIDJS0245b70aabe,35-44,Tier 1,2024-11-02,VIP,\N,\N,\N
UIDJS024790d74f3,25-34,Tier 1,2024-04-29,Free,\N,\N,\N
UIDJS024816b5e8f,35-44,Tier 1,2024-10-24,Premium,\N,\N,\N
UIDJS024855351c3,25-34,Tier 1,2024-02-03,Free,2024-03-19,\N,\N
UIDJS0248d2c9947,25-34,Tier 1,2024-04-26,Free,\N,\N,\N
UIDJS024a9390db6,35-44,Tier 2,2024-11-22,VIP,\N,2024-12-22,Premium
UIDJS024af45df4c,25-34,Tier 1,2024-02-15,Premium,\N,\N,\N
UIDJS024ceb2a6c6,25-34,Tier 1,2024-01-23,Premium,\N,\N,\N
UIDJS024e191e81c,25-34,Tier 2,2024-05-07,VIP,2024-06-07,\N,\N
UIDJS024f6ba2e18,25-34,Tier 2,2024-09-16,Free,2024-12-10,\N,\N
UIDJS024ff8a43a3,35-44,Tier 2,2024-07-20,Free,2024-10-08,\N,\N
UIDJS025015a673c,25-34,Tier 1,2024-10-31,VIP,\N,\N,\N
UIDJS025055d4b39,35-44,Tier 1,2024-11-08,VIP,\N,2024-12-08,Free
UIDJS02506d87be0,18-24,Tier 2,2024-09-19,Free,\N,\N,\N
UIDJS0251b70d1a9,18-24,Tier 1,2024-08-01,VIP,\N,2024-10-01,Premium
UIDJS02525778526,25-34,Tier 3,2024-10-05,Free,\N,\N,\N
UIDJS0252f30c658,25-34,Tier 1,2024-01-02,Premium,\N,\N,\N
UIDJS0253c217ed5,45+,Tier 2,2024-09-23,Premium,\N,2024-12-23,Free
UIDJS0256c2d62cb,25-34,Tier 2,2024-10-07,Free,\N,\N,\N
UIDJS0256e8bd7a8,18-24,Tier 3,2024-07-03,Free,\N,\N,\N
UIDJS0257f6264e5,35-44,Tier 1,2024-11-06,Free,\N,\N,\N
UIDJS025805126ee,25-34,Tier 1,2024-11-18,Free,2024-12-09,\N,\N
UIDJS025a5243e86,35-44,Tier 1,2024-10-25,Free,\N,\N,\N
UIDJS025aef08c93,45+,Tier 2,2024-06-18,VIP,\N,\N,\N
UIDJS025b95b8d25,25-34,Tier 2,2024-01-09,Free,2024-04-18,\N,\N
UIDJS02614334af9,25-34,Tier 1,2024-06-09,Premium,\N,\N,\N
UIDJS02652c16371,35-44,Tier 1,2024-05-03,VIP,\N,\N,\N
UIDJS0266662d57f,45+,Tier 1,2024-06-30,Premium,\N,\N,\N
UIDJS0267a936785,25-34,Tier 1,2024-02-02,VIP,\N,\N,\N
UIDJS0267c206d15,45+,Tier 1,2024-01-25,VIP,\N,2024-02-25,Premium
UIDJS026a9c71446,25-34,Tier 2,2024-08-22,Premium,2024-09-24,\N,\N
UIDJS026daa05893,35-44,Tier 2,2024-04-19,Premium,\N,\N,\N
UIDJS026e6ddb539,25-34,Tier 1,2024-08-08,VIP,\N,2024-09-08,Premium
UIDJS026e87047a9,25-34,Tier 1,2024-02-01,Free,\N,\N,\N
UIDJS026f3cfa036,25-34,Tier 1,2024-11-02,Premium,\N,\N,\N
UIDJS02732415e76,25-34,Tier 1,2024-03-30,Free,\N,\N,\N
UIDJS0273326a6e3,18-24,Tier 2,2024-03-29,VIP,\N,\N,\N
UIDJS0273bc907b3,25-34,Tier 2,2024-02-07,VIP,2024-07-16,\N,\N
UIDJS02747e537cf,25-34,Tier 2,2024-05-13,VIP,\N,\N,\N
UIDJS027494293b1,35-44,Tier 1,2024-02-11,VIP,\N,\N,\N
UIDJS027658aa8d5,18-24,Tier 2,2024-01-17,Free,\N,\N,\N
UIDJS0277847b0fe,18-24,Tier 2,2024-07-13,Free,2024-11-13,\N,\N
UIDJS027bf4530a5,25-34,Tier 2,2024-09-07,Free,\N,\N,\N
UIDJS027c53d128c,25-34,Tier 1,2024-03-04,Premium,\N,\N,\N
UIDJS027f6f72cc2,25-34,Tier 3,2024-08-13,Premium,\N,\N,\N
UIDJS027fe9fbb5a,25-34,Tier 1,2024-07-19,Premium,\N,\N,\N
UIDJS0280eef6f05,18-24,Tier 2,2024-01-27,VIP,\N,\N,\N
UIDJS0281a00be4b,18-24,Tier 1,2024-03-05,VIP,2024-08-05,\N,\N
UIDJS0281b13390e,18-24,Tier 1,2024-08-18,VIP,2024-09-30,\N,\N
UIDJS02828b6eb16,18-24,Tier 3,2024-04-28,VIP,\N,\N,\N
UIDJS028766e322a,45+,Tier 1,2024-10-01,VIP,\N,2024-11-01,Premium
UIDJS028a809968b,25-34,Tier 1,2024-04-17,VIP,\N,2024-06-17,Premium
UIDJS028b8f3a4b1,35-44,Tier 2,2024-05-05,VIP,\N,\N,\N
UIDJS028b9c4ba7a,35-44,Tier 2,2024-09-24,Premium,\N,\N,\N
UIDJS028c74247d3,25-34,Tier 2,2024-07-12,Free,\N,\N,\N
UIDJS028d002334f,35-44,Tier 1,2024-09-17,VIP,\N,\N,\N
UIDJS028decbb0c8,25-34,Tier 1,2024-05-11,VIP,2024-06-29,\N,\N
UIDJS028f694e137,35-44,Tier 1,2024-09-11,Premium,\N,\N,\N
UIDJS028ffbe89bd,35-44,Tier 1,2024-03-06,Premium,\N,\N,\N
UIDJS02928b55095,25-34,Tier 1,2024-03-22,Premium,\N,\N,\N
UIDJS0293f96106a,25-34,Tier 1,2024-05-22,Free,\N,2024-07-22,Premium
UIDJS029825cb828,25-34,Tier 1,2024-03-31,VIP,\N,\N,\N
UIDJS02983972b4b,35-44,Tier 1,2024-02-23,Premium,\N,\N,\N
UIDJS029974fb532,25-34,Tier 3,2024-09-15,VIP,2024-11-12,\N,\N
UIDJS029b047538f,25-34,Tier 1,2024-03-28,Premium,\N,\N,\N
UIDJS029c28adef6,35-44,Tier 2,2024-03-03,Premium,\N,\N,\N
UIDJS029d85e6d4a,35-44,Tier 2,2024-11-12,VIP,\N,\N,\N
UIDJS029eb13af7f,35-44,Tier 1,2024-09-15,Premium,\N,\N,\N
UIDJS029fd73fe5a,45+,Tier 3,2024-11-27,Free,2024-12-19,\N,\N
UIDJS02a1dc7e5d8,35-44,Tier 2,2024-06-07,Free,\N,\N,\N
UIDJS02a466f4b00,25-34,Tier 3,2024-05-26,Free,2024-12-23,\N,\N
UIDJS02a77486a83,25-34,Tier 2,2024-08-19,VIP,\N,\N,\N
UIDJS02a8165ace4,25-34,Tier 2,2024-03-17,Premium,\N,\N,\N
UIDJS02a8d95afd2,25-34,Tier 1,2024-08-26,Free,\N,\N,\N
UIDJS02a9b3b60de,35-44,Tier 3,2024-03-09,Free,\N,\N,\N
UIDJS02aa36dea52,25-34,Tier 1,2024-06-17,Free,2024-07-29,\N,\N
UIDJS02ae8ab2367,45+,Tier 2,2024-08-01,VIP,2024-09-29,\N,\N
UIDJS02af8f733c0,35-44,Tier 1,2024-10-02,VIP,\N,\N,\N
UIDJS02b12452a3c,35-44,Tier 2,2024-01-15,Premium,\N,\N,\N
UIDJS02b2ff31303,45+,Tier 2,2024-04-13,Premium,\N,\N,\N
UIDJS02b5d33e37a,25-34,Tier 2,2024-06-26,VIP,\N,\N,\N
UIDJS02b8351e334,35-44,Tier 2,2024-11-25,VIP,\N,\N,\N
UIDJS02bfc4f6680,18-24,Tier 1,2024-11-04,VIP,\N,\N,\N
UIDJS02c0a4f50ae,25-34,Tier 1,2024-04-09,Premium,\N,\N,\N
UIDJS02c20c51bc5,45+,Tier 1,2024-11-25,Premium,\N,\N,\N
UIDJS02c32a46026,35-44,Tier 1,2024-01-14,Premium,\N,\N,\N
UIDJS02c56097068,25-34,Tier 1,2024-08-07,VIP,\N,\N,\N
UIDJS02c6bb0dc93,25-34,Tier 3,2024-11-19,Free,2024-12-15,\N,\N
UIDJS02c701ed6d4,25-34,Tier 2,2024-07-29,Free,\N,2024-09-29,Premium
UIDJS02c85b8371e,25-34,Tier 2,2024-11-14,VIP,\N,\N,\N
UIDJS02c9cf42ebe,18-24,Tier 2,2024-07-12,Premium,\N,\N,\N
UIDJS02ca4ea087e,35-44,Tier 1,2024-04-29,VIP,\N,2024-06-29,Premium
UIDJS02cc35e2b7a,18-24,Tier 2,2024-10-14,Free,2024-11-11,\N,\N
UIDJS02ce966cfe7,25-34,Tier 1,2024-04-12,VIP,\N,2024-08-12,Premium
UIDJS02d0c31185d,25-34,Tier 2,2024-10-16,Free,\N,\N,\N
UIDJS02d40f83d53,25-34,Tier 2,2024-06-03,VIP,\N,\N,\N
UIDJS02d4f095c47,35-44,Tier 2,2024-01-13,VIP,\N,\N,\N
UIDJS02d64ba077c,25-34,Tier 2,2024-05-09,VIP,\N,\N,\N
UIDJS02d68979dab,25-34,Tier 1,2024-02-11,Premium,\N,\N,\N
UIDJS02d68d3a042,25-34,Tier 1,2024-08-04,Premium,\N,\N,\N
UIDJS02d6b4f3151,18-24,Tier 1,2024-05-16,Free,\N,\N,\N
UIDJS02d9e391ffa,25-34,Tier 2,2024-08-05,VIP,\N,2024-09-05,Free
UIDJS02da9198f67,35-44,Tier 3,2024-07-22,Free,\N,\N,\N
UIDJS02db82b2650,45+,Tier 1,2024-05-11,Premium,\N,\N,\N
UIDJS02deb4dc01b,45+,Tier 2,2024-10-13,Premium,\N,\N,\N
UIDJS02e2c1a0bcb,25-34,Tier 1,2024-06-15,Free,\N,\N,\N
UIDJS02e58f406ec,35-44,Tier 1,2024-07-25,Premium,\N,\N,\N
UIDJS02e5fa15359,18-24,Tier 1,2024-04-18,Premium,\N,\N,\N
UIDJS02e60bb2734,25-34,Tier 1,2024-05-14,Premium,\N,\N,\N
UIDJS02e809a822e,35-44,Tier 2,2024-04-16,VIP,\N,\N,\N
UIDJS02e87a290f8,35-44,Tier 1,2024-04-22,Premium,\N,\N,\N
UIDJS02ec9ece56d,45+,Tier 3,2024-05-16,Free,\N,\N,\N
UIDJS02ecfe923b3,25-34,Tier 2,2024-04-22,VIP,\N,\N,\N
UIDJS02ee1b31eb0,35-44,Tier 1,2024-11-20,Premium,\N,\N,\N
UIDJS02ee2895262,35-44,Tier 2,2024-08-06,VIP,\N,2024-10-06,Premium
UIDJS02f01d2bb94,25-34,Tier 3,2024-07-18,VIP,2024-10-07,\N,\N
UIDJS02f0e10aa74,45+,Tier 1,2024-01-22,Premium,\N,\N,\N
UIDJS02f12f573e3,35-44,Tier 1,2024-01-11,Free,\N,2024-03-11,VIP
UIDJS02f21cbe9c7,25-34,Tier 1,2024-06-25,Premium,2024-12-03,\N,\N
UIDJS02f7908dbda,35-44,Tier 3,2024-06-23,Free,\N,2024-07-23,Premium
UIDJS02f815bcc69,25-34,Tier 3,2024-10-27,VIP,\N,2024-11-27,Premium
UIDJS02f81912bc3,25-34,Tier 3,2024-02-25,VIP,\N,\N,\N
UIDJS02f8355c639,35-44,Tier 1,2024-05-18,VIP,\N,\N,\N
UIDJS02f97d40204,25-34,Tier 2,2024-06-08,VIP,\N,\N,\N
UIDJS02fa556f21c,25-34,Tier 1,2024-08-31,Free,2024-12-12,\N,\N
UIDJS02fba13b3f8,18-24,Tier 3,2024-06-06,VIP,\N,\N,\N
UIDJS02fbd5c1213,25-34,Tier 2,2024-08-16,Premium,\N,\N,\N
UIDJS02ff72e5b60,35-44,Tier 2,2024-11-28,VIP,\N,\N,\N
UIDJS02ffdf95823,25-34,Tier 1,2024-09-20,Premium,\N,\N,\N
UIDJS030286598a5,25-34,Tier 1,2024-07-18,Premium,\N,\N,\N
UIDJS0302fe01907,35-44,Tier 1,2024-07-27,Premium,\N,\N,\N
UIDJS03036fbb5b2,18-24,Tier 3,2024-08-11,VIP,\N,2024-11-11,Free
UIDJS0305a809eee,25-34,Tier 2,2024-08-16,VIP,\N,2024-12-16,Free
UIDJS0306a04e3ba,25-34,Tier 3,2024-07-22,Free,\N,\N,\N
UIDJS030767d1ae3,25-34,Tier 3,2024-10-04,Free,2024-10-31,\N,\N
UIDJS030a399ba45,45+,Tier 2,2024-06-16,Free,\N,\N,\N
UIDJS030b2d09b66,25-34,Tier 2,2024-05-01,Premium,\N,\N,\N
UIDJS030b4a3d308,35-44,Tier 1,2024-07-01,VIP,\N,\N,\N
UIDJS030e9a95b98,25-34,Tier 1,2024-02-20,VIP,\N,\N,\N
UIDJS03118679e44,35-44,Tier 3,2024-09-08,Free,\N,\N,\N
UIDJS0311da3c511,35-44,Tier 2,2024-02-25,VIP,\N,2024-04-25,Premium
UIDJS03127be6c14,25-34,Tier 1,2024-09-27,Premium,\N,\N,\N
UIDJS03132a51bcf,25-34,Tier 1,2024-03-27,Premium,2024-05-24,\N,\N
UIDJS0315720143c,18-24,Tier 1,2024-11-09,Premium,\N,\N,\N
UIDJS0316524b484,18-24,Tier 2,2024-09-08,Free,\N,\N,\N
UIDJS0317759068d,35-44,Tier 1,2024-06-30,Premium,\N,\N,\N
UIDJS031815631e4,25-34,Tier 2,2024-01-20,Free,\N,\N,\N
UIDJS031badc9c3e,25-34,Tier 1,2024-01-01,Premium,\N,\N,\N
UIDJS031bb9cc0e2,25-34,Tier 1,2024-05-25,Premium,\N,\N,\N
UIDJS031cafaa2d8,45+,Tier 1,2024-07-10,Premium,\N,\N,\N
UIDJS031cd44cbbf,25-34,Tier 1,2024-01-29,VIP,\N,\N,\N
UIDJS031cfcd0dde,25-34,Tier 2,2024-06-07,Premium,\N,\N,\N
UIDJS031e2a7750c,25-34,Tier 1,2024-04-06,VIP,\N,2024-06-06,Premium
UIDJS031e3b0f79f,18-24,Tier 3,2024-10-06,VIP,\N,\N,\N
UIDJS032317094d8,18-24,Tier 1,2024-04-20,Free,\N,\N,\N
UIDJS03272c3a7ed,25-34,Tier 2,2024-05-07,VIP,\N,2024-06-07,Premium
UIDJS0328b88688b,25-34,Tier 3,2024-02-26,VIP,\N,\N,\N
UIDJS032d8fc3c65,35-44,Tier 1,2024-02-03,Premium,\N,\N,\N
UIDJS032e3742957,18-24,Tier 1,2024-07-30,Free,2024-09-25,\N,\N
UIDJS03305afc08d,35-44,Tier 1,2024-01-30,VIP,2024-05-30,\N,\N
UIDJS03320f56f9f,25-34,Tier 3,2024-08-30,VIP,\N,2024-12-30,Free
UIDJS033234ea4d1,25-34,Tier 1,2024-11-30,Premium,\N,\N,\N
UIDJS0332e6cf427,25-34,Tier 1,2024-06-25,Premium,\N,\N,\N
UIDJS03344f4b28f,18-24,Tier 1,2024-06-06,Premium,\N,\N,\N
UIDJS0335e46b8c2,25-34,Tier 1,2024-03-22,VIP,\N,2024-12-22,Free
UIDJS0339764d62f,35-44,Tier 1,2024-03-01,Free,\N,2024-04-01,VIP
UIDJS033bbbd319b,35-44,Tier 1,2024-10-19,VIP,\N,\N,\N
UIDJS033c6532949,45+,Tier 1,2024-02-05,Premium,\N,\N,\N
UIDJS033ce9d4e08,25-34,Tier 1,2024-08-03,Free,\N,\N,\N
UIDJS033d44ae99a,25-34,Tier 2,2024-04-24,VIP,\N,2024-05-24,Free
UIDJS033e087017b,45+,Tier 2,2024-02-04,VIP,\N,2024-03-04,Premium
UIDJS033e900ba4e,25-34,Tier 2,2024-10-15,Free,\N,\N,\N
UIDJS033f4d7fc22,35-44,Tier 1,2024-06-29,Premium,\N,\N,\N
UIDJS03408c54343,25-34,Tier 2,2024-11-29,Free,\N,\N,\N
UIDJS03410a55244,25-34,Tier 2,2024-08-20,Premium,\N,\N,\N
UIDJS03418ec7394,45+,Tier 2,2024-03-02,Premium,\N,\N,\N
UIDJS034334132bc,35-44,Tier 2,2024-05-15,VIP,\N,2024-06-15,Free
UIDJS0344189aa1d,45+,Tier 1,2024-10-30,VIP,\N,\N,\N
UIDJS0344f2157a9,25-34,Tier 2,2024-10-28,Premium,\N,\N,\N
UIDJS0345a333b1c,18-24,Tier 1,2024-02-21,VIP,\N,2024-05-21,Free
UIDJS03461d837a6,35-44,Tier 1,2024-08-18,Free,\N,\N,\N
UIDJS034628e915f,25-34,Tier 1,2024-03-02,VIP,\N,2024-06-02,Free
UIDJS03484f1fec9,35-44,Tier 2,2024-09-18,VIP,\N,\N,\N
UIDJS034a5ee607f,18-24,Tier 1,2024-10-19,Premium,\N,\N,\N
UIDJS035065071aa,35-44,Tier 1,2024-07-26,Free,\N,2024-09-26,VIP
UIDJS0352a1d1959,25-34,Tier 1,2024-04-09,Premium,\N,\N,\N
UIDJS0353d18aa83,35-44,Tier 1,2024-06-15,Premium,\N,\N,\N
UIDJS03545751cc4,45+,Tier 1,2024-01-24,VIP,\N,2024-06-24,Free
UIDJS0354cc25d00,35-44,Tier 2,2024-08-30,Premium,\N,\N,\N
UIDJS03587c3b0d0,25-34,Tier 1,2024-03-18,VIP,\N,\N,\N
UIDJS035b8800974,25-34,Tier 1,2024-07-08,VIP,\N,\N,\N
UIDJS035bb754db3,25-34,Tier 1,2024-11-28,Premium,2024-12-22,\N,\N
UIDJS035bcfcecf8,25-34,Tier 1,2024-03-01,VIP,\N,2024-08-01,Free
UIDJS035d7138811,35-44,Tier 3,2024-08-10,VIP,\N,2024-10-10,Premium
UIDJS035e2236e7c,35-44,Tier 2,2024-01-02,VIP,\N,\N,\N
UIDJS03603fb6df8,35-44,Tier 2,2024-10-10,VIP,\N,\N,\N
UIDJS036056dffa2,25-34,Tier 1,2024-06-14,VIP,2024-12-07,\N,\N
UIDJS0363eed1822,25-34,Tier 2,2024-03-10,VIP,\N,2024-05-10,Premium
UIDJS03649b1b91a,18-24,Tier 1,2024-03-18,Premium,\N,\N,\N
UIDJS0364d095eaf,35-44,Tier 2,2024-08-10,VIP,\N,\N,\N
UIDJS03679da30ac,35-44,Tier 1,2024-05-08,VIP,\N,\N,\N
UIDJS03681044464,25-34,Tier 2,2024-04-19,Premium,\N,\N,\N
UIDJS036962dd10c,35-44,Tier 1,2024-08-07,VIP,2024-09-28,\N,\N
UIDJS03697ed0707,25-34,Tier 1,2024-06-10,Free,2024-09-07,\N,\N
UIDJS036a48af764,25-34,Tier 2,2024-06-09,Free,\N,\N,\N
UIDJS036a7f65210,25-34,Tier 1,2024-02-11,Premium,\N,\N,\N
UIDJS036b0100e9c,35-44,Tier 1,2024-06-13,VIP,\N,\N,\N
UIDJS036bd175f9a,18-24,Tier 1,2024-04-21,Premium,2024-07-12,\N,\N
UIDJS0371300d966,45+,Tier 1,2024-02-13,Premium,\N,2024-04-13,Free
UIDJS0372b9d5d79,35-44,Tier 1,2024-06-27,VIP,\N,\N,\N
UIDJS0374c85bf47,25-34,Tier 1,2024-01-22,Premium,\N,\N,\N
UIDJS03767d0363a,18-24,Tier 1,2024-05-05,VIP,\N,\N,\N
UIDJS037770882d2,25-34,Tier 1,2024-06-13,VIP,\N,2024-08-13,Premium
UIDJS0377d28fe36,25-34,Tier 2,2024-11-09,VIP,\N,\N,\N
UIDJS038140a49d2,35-44,Tier 2,2024-07-12,VIP,\N,\N,\N
UIDJS0381ef64caa,25-34,Tier 1,2024-10-08,Free,2024-12-05,\N,\N
UIDJS03829108493,25-34,Tier 1,2024-03-28,Premium,\N,\N,\N
UIDJS03841c8a547,45+,Tier 2,2024-06-25,Free,2024-08-13,\N,\N
UIDJS03843746090,35-44,Tier 3,2024-01-03,Premium,\N,\N,\N
UIDJS03847ae51a5,25-34,Tier 1,2024-10-19,VIP,\N,\N,\N
UIDJS0385dbcb79f,25-34,Tier 1,2024-06-20,VIP,\N,2024-08-20,Free
UIDJS0385f6e30cb,45+,Tier 2,2024-08-24,Premium,\N,\N,\N
UIDJS0388324af2b,35-44,Tier 1,2024-09-20,Premium,2024-11-24,\N,\N
UIDJS038cf7fa72a,45+,Tier 1,2024-01-21,Premium,\N,\N,\N
UIDJS038dec1707e,25-34,Tier 1,2024-04-08,Premium,\N,\N,\N
UIDJS038ec427563,25-34,Tier 2,2024-05-12,Premium,2024-11-27,\N,\N
UIDJS038fd426270,35-44,Tier 1,2024-05-30,VIP,\N,2024-06-30,Premium
UIDJS039450b2771,35-44,Tier 1,2024-09-04,Premium,\N,\N,\N
UIDJS03945c7c652,25-34,Tier 1,2024-11-29,Free,\N,\N,\N
UIDJS039732730c9,25-34,Tier 2,2024-04-04,Premium,\N,\N,\N
UIDJS03999981d5c,35-44,Tier 1,2024-01-22,Free,2024-07-25,\N,\N
UIDJS039ad0ae873,18-24,Tier 2,2024-01-01,Free,\N,2024-11-01,VIP
UIDJS039ad3c4b24,18-24,Tier 1,2024-10-21,Free,2024-11-17,\N,\N
UIDJS039b226e334,18-24,Tier 2,2024-10-19,Premium,\N,\N,\N
UIDJS03a0ab1d5d0,35-44,Tier 2,2024-01-08,Free,2024-02-14,\N,\N
UIDJS03a1785f702,25-34,Tier 1,2024-07-29,Premium,\N,\N,\N
UIDJS03a3a948e3d,35-44,Tier 1,2024-07-22,VIP,\N,\N,\N
